src_pt,src_cat,src_sc,count,status,ent_pt_2,ent_cat_2,ent_sc_2,notes,Unnamed: 9,Unnamed: 10,Unnamed: 11,combined
infanttoddler,furniture,friendly forest room collection  chair,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,Craft Supplies | Clothespins,infanttoddler furniture friendly forest room collection  chair
infanttoddler,furniture,friendly forest room collection  climberplay space,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,Craft Supplies | Craft Glues,infanttoddler furniture friendly forest room collection  climberplay space
infanttoddler,furniture,friendly forest room collection  climber,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,Craft Supplies | Craft Kit,infanttoddler furniture friendly forest room collection  climber
infanttoddler,furniture,friendly forest room collection  crib,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,Craft Supplies | Craft Sticks,infanttoddler furniture friendly forest room collection  crib
infanttoddler,furniture,friendly forest room collection  cushions,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Craft Supplies | Feathers,Foam,Pom-Poms,Pipe Cleaners,Craft Kit",infanttoddler furniture friendly forest room collection  cushions
infanttoddler,furniture,friendly forest room collection  divider panel,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,Craft Supplies | n/a,infanttoddler furniture friendly forest room collection  divider panel
infanttoddler,furniture,friendly forest room collection  general use carpets,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,Craft Supplies | Paint Kit,infanttoddler furniture friendly forest room collection  general use carpets
infanttoddler,furniture,friendly forest room collection  mats,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,Craft Supplies | Pasting Pieces,infanttoddler furniture friendly forest room collection  mats
infanttoddler,furniture,friendly forest room collection  no fold rest mat,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,Craft Supplies | Specialty Paper,infanttoddler furniture friendly forest room collection  no fold rest mat
infanttoddler,furniture,friendly forest room collection  panel accessories,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,Craft Supplies | Tableware,infanttoddler furniture friendly forest room collection  panel accessories
infanttoddler,furniture,friendly forest room collection  partition,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,Craft Supplies | Tissue Paper,infanttoddler furniture friendly forest room collection  partition
infanttoddler,furniture,friendly forest room collection  pillows,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Fabric, Felt & Yarn | Craft Kit",infanttoddler furniture friendly forest room collection  pillows
infanttoddler,furniture,friendly forest room collection  play center,0.0,,toys,pretend play,toy furniture,,Arts & Crafts,Arts & Crafts Supplies,"Fabric, Felt & Yarn | Craft Project",infanttoddler furniture friendly forest room collection  play center
infanttoddler,furniture,friendly forest room collection  play space pieces,0.0,,toys,pretend play,toy furniture,,Arts & Crafts,Arts & Crafts Supplies,"Fabric, Felt & Yarn | Loom",infanttoddler furniture friendly forest room collection  play space pieces
infanttoddler,furniture,friendly forest room collection  play space,0.0,,toys,pretend play,toy furniture,,Arts & Crafts,Arts & Crafts Supplies,"Fabric, Felt & Yarn | n/a",infanttoddler furniture friendly forest room collection  play space
infanttoddler,furniture,friendly forest room collection  playtime carpets,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Fabric, Felt & Yarn | Ribbons & Lacing",infanttoddler furniture friendly forest room collection  playtime carpets
infanttoddler,furniture,friendly forest room collection  rocker,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Fabric, Felt & Yarn | Yarn",infanttoddler furniture friendly forest room collection  rocker
infanttoddler,furniture,friendly forest room collection  sensory activities,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Foam, Feathers & Sparkles | Beads",infanttoddler furniture friendly forest room collection  sensory activities
infanttoddler,furniture,friendly forest room collection  sheets,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Foam, Feathers & Sparkles | Craft Glues",infanttoddler furniture friendly forest room collection  sheets
infanttoddler,furniture,friendly forest room collection  shelf storage,0.0,,home,furniture,storage,,Arts & Crafts,Arts & Crafts Supplies,"Foam, Feathers & Sparkles | Craft Kit",infanttoddler furniture friendly forest room collection  shelf storage
infanttoddler,furniture,friendly forest room collection  signage,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Foam, Feathers & Sparkles | Dough",infanttoddler furniture friendly forest room collection  signage
infanttoddler,furniture,friendly forest room collection  simulation,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Foam, Feathers & Sparkles | Feathers",infanttoddler furniture friendly forest room collection  simulation
infanttoddler,furniture,friendly forest room collection  sofas,0.0,,home,furniture,chairs and sofas,,Arts & Crafts,Arts & Crafts Supplies,"Foam, Feathers & Sparkles | Foam",infanttoddler furniture friendly forest room collection  sofas
infanttoddler,furniture,friendly forest room collection  bundle,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Foam, Feathers & Sparkles | Glitter",infanttoddler furniture friendly forest room collection  bundle
infanttoddler,furniture,friendly forest room collection  na,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Foam, Feathers & Sparkles | Jewelry/Craft Beads",infanttoddler furniture friendly forest room collection  na
infanttoddler,furniture,peaceful spaces room collection  border,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Foam, Feathers & Sparkles | n/a",infanttoddler furniture peaceful spaces room collection  border
infanttoddler,furniture,peaceful spaces room collection  climberplay space,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Foam, Feathers & Sparkles | Pasting Pieces",infanttoddler furniture peaceful spaces room collection  climberplay space
infanttoddler,furniture,peaceful spaces room collection  climber,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Foam, Feathers & Sparkles | Pasting Pieces,Foam",infanttoddler furniture peaceful spaces room collection  climber
infanttoddler,furniture,peaceful spaces room collection  crib mattress,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Foam, Feathers & Sparkles | Stickers",infanttoddler furniture peaceful spaces room collection  crib mattress
infanttoddler,furniture,peaceful spaces room collection  crib,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,Scissors | Scissors,infanttoddler furniture peaceful spaces room collection  crib
infanttoddler,furniture,peaceful spaces room collection  cushions,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,Scissors | Storage,infanttoddler furniture peaceful spaces room collection  cushions
infanttoddler,furniture,peaceful spaces room collection  folding rest mat,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,Scissors | Tools,infanttoddler furniture peaceful spaces room collection  folding rest mat
infanttoddler,furniture,peaceful spaces room collection  general use carpets,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Stamp Pads, Stampers | bundle",infanttoddler furniture peaceful spaces room collection  general use carpets
infanttoddler,furniture,peaceful spaces room collection  light filters,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Stamp Pads, Stampers | Craft Kit",infanttoddler furniture peaceful spaces room collection  light filters
infanttoddler,furniture,peaceful spaces room collection  paper rollpatterned paper,0.0,,crafts  school supplies,paper supplies,craft paper,,Arts & Crafts,Arts & Crafts Supplies,"Stamp Pads, Stampers | n/a",infanttoddler furniture peaceful spaces room collection  paper rollpatterned paper
infanttoddler,furniture,peaceful spaces room collection  paper roll,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Stamp Pads, Stampers | Stamp Pad",infanttoddler furniture peaceful spaces room collection  paper roll
infanttoddler,furniture,peaceful spaces room collection  play space pieces,0.0,,toys,pretend play,toy furniture,,Arts & Crafts,Arts & Crafts Supplies,"Stamp Pads, Stampers | Stamper",infanttoddler furniture peaceful spaces room collection  play space pieces
infanttoddler,furniture,peaceful spaces room collection  playtime carpets,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Stamp Pads, Stampers | Stamper,Stamp Pad",infanttoddler furniture peaceful spaces room collection  playtime carpets
infanttoddler,furniture,peaceful spaces room collection  rocker,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Stamp Pads, Stampers | Stamper,Stamp Pad,Stamping Stick",infanttoddler furniture peaceful spaces room collection  rocker
infanttoddler,furniture,peaceful spaces room collection  sheets,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Stamp Pads, Stampers | Stamping Stick",infanttoddler furniture peaceful spaces room collection  sheets
infanttoddler,furniture,peaceful spaces room collection  storage,0.0,,home,furniture,storage,,Arts & Crafts,Arts & Crafts Supplies,"Stamp Pads, Stampers | Watercolor",infanttoddler furniture peaceful spaces room collection  storage
infanttoddler,furniture,peaceful spaces room collection  bundle,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Wiggly Eyes, Pom Poms, Pipe Cleaners | n/a",infanttoddler furniture peaceful spaces room collection  bundle
infanttoddler,furniture,peaceful spaces room collection  na,0.0,,home,furniture,,,Arts & Crafts,Arts & Crafts Supplies,"Wiggly Eyes, Pom Poms, Pipe Cleaners | Pasting Pieces",infanttoddler furniture peaceful spaces room collection  na
play  learn,active play,balls  tossing  air pump,0.0,,toys,tactile play,play sand,,Arts & Crafts,Arts & Crafts Supplies,"Wiggly Eyes, Pom Poms, Pipe Cleaners | Pipe Cleaners",play  learn active play balls  tossing  air pump
play  learn,active play,balls  tossing  balls,10.0,,toys,sand  water play,water balls,,Arts & Crafts,Arts & Crafts Supplies,"Wiggly Eyes, Pom Poms, Pipe Cleaners | Pom-Poms",play  learn active play balls  tossing  balls
play  learn,active play,balls  tossing  bean bags,2.0,,toys,lawn games,bean bags,,Arts & Crafts,Arts & Crafts Supplies,"Wiggly Eyes, Pom Poms, Pipe Cleaners | Stickers",play  learn active play balls  tossing  bean bags
play  learn,active play,balls  tossing  chair,1.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk",Chalk & Chalk Pastels | bundle,play  learn active play balls  tossing  chair
play  learn,active play,balls  tossing  frisbees,0.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk",Chalk & Chalk Pastels | Chalk,play  learn active play balls  tossing  frisbees
play  learn,active play,balls  tossing  multi activity kit,0.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk",Chalk & Chalk Pastels | Chalkboard,play  learn active play balls  tossing  multi activity kit
play  learn,active play,balls  tossing  rideon toys,0.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk",Chalk & Chalk Pastels | n/a,play  learn active play balls  tossing  rideon toys
play  learn,active play,balls  tossing  sensory activities,1.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk",Chalk & Chalk Pastels | Oil Pastels,play  learn active play balls  tossing  sensory activities
play  learn,active play,balls  tossing  sport kit,0.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk",Crayons | Crayons,play  learn active play balls  tossing  sport kit
play  learn,active play,balls  tossing  sports nets,0.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk",Crayons | Markers,play  learn active play balls  tossing  sports nets
play  learn,active play,balls  tossing  storage,2.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk",Crayons | Paint Kit,play  learn active play balls  tossing  storage
play  learn,active play,balls  tossing  toy set,0.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk","Markers, Dabber Markers | Crayons",play  learn active play balls  tossing  toy set
play  learn,active play,balls  tossing  bundle,0.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk","Markers, Dabber Markers | Dry-Erase Board",play  learn active play balls  tossing  bundle
play  learn,active play,balls  tossing  na,0.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk","Markers, Dabber Markers | Erasers,Corrector",play  learn active play balls  tossing  na
play  learn,active play,gross motor  activity center,0.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk","Markers, Dabber Markers | Markers",play  learn active play gross motor  activity center
play  learn,active play,gross motor  activity table,0.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk","Markers, Dabber Markers | Mirrors",play  learn active play gross motor  activity table
play  learn,active play,gross motor  balance beam,2.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk","Markers, Dabber Markers | Paint Kit",play  learn active play gross motor  balance beam
play  learn,active play,gross motor  balls,0.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk","Markers, Dabber Markers | Rack",play  learn active play gross motor  balls
play  learn,active play,gross motor  bean bags,4.0,,toys,lawn games,bean bags,,Arts & Crafts,"Crayons, Markers, Chalk","Markers, Dabber Markers | Rack,Cup",play  learn active play gross motor  bean bags
play  learn,active play,gross motor  books,2.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk","Markers, Dabber Markers | Stencil",play  learn active play gross motor  books
play  learn,active play,gross motor  climberplay space,1.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk",Oil Pastels | Oil Pastels,play  learn active play gross motor  climberplay space
play  learn,active play,gross motor  climber,0.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk",Pencils and Pens | Colored Pencils,play  learn active play gross motor  climber
play  learn,active play,gross motor  curriculum resources,0.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk","Pencils and Pens | Colored Pencils,Markers",play  learn active play gross motor  curriculum resources
play  learn,active play,gross motor  decorative stickers,1.0,,toys,tactile play,play sand,,Arts & Crafts,"Crayons, Markers, Chalk","Pencils and Pens | Colored Pencils,Pencils",play  learn active play gross motor  decorative stickers
